iso_code,continent,location,date,total_cases,new_cases,new_deaths,total_cases_per_million,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million,weekly_icu_admissions_per_million,weekly_hosp_admissions_per_million,tests_units,new_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,hospital_beds_per_thousand,life_expectancy,population,excess_mortality,Cluster,new_deaths_1_week_lag,new_deaths_2_week_lag,new_deaths_4_week_lag,new_deaths_2_week_mean,new_deaths_4_week_mean,new_deaths_2_week_std,new_deaths_4_week_std,new_deaths_2_week_max,new_deaths_4_week_max,new_deaths_2_week_min,new_deaths_4_week_min,year,season,comparison_with_previous,icu_utilization_ratio,healthcare_strain_index,cumulative_cases_threshold,gdp_stringency_interaction,Holiday,Normal day
CHL,South America,Chile,2022-10-23,4708870.0,34497.0,123.0,240202.684,1759.716,5.305,,2.755,34.483,,65.0,318.7,92.2,90.22,14.3,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,9.4,4,106.0,128.0,123.0,114.5,122.25,12.020815280171307,11.44188212955655,123.0,132.0,106.0,106.0,2022,Autumn,17.0,0.2514218009478673,,339,325568.6291,0,1
CHL,South America,Chile,2022-10-30,4750775.0,41905.0,117.0,242340.287,2137.603,5.203,,2.857,33.973,,81.0,318.83,92.2,90.22,14.3,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,11.64,4,123.0,106.0,132.0,120.0,118.5,4.242640687119285,9.469248474227799,123.0,128.0,117.0,106.0,2022,Autumn,-6.0,0.24658767772511853,,340,325568.6291,0,1
CHL,South America,Chile,2022-11-06,4786198.0,35423.0,137.0,244147.238,1806.951,5.968,,3.112,41.421,,47.0,318.89,92.21,90.23,14.3,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,20.16,4,117.0,123.0,128.0,127.0,120.75,14.142135623730951,12.919623317522284,137.0,137.0,117.0,106.0,2022,Autumn,20.0,0.2828436018957346,,341,325568.6291,0,1
CHL,South America,Chile,2022-11-13,4832838.0,46640.0,194.0,246526.376,2379.138,7.141,,3.877,41.268,,35.0,318.99,92.21,90.24,13.89,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,16.15,4,137.0,117.0,106.0,165.5,142.75,40.30508652763321,35.17930262716037,194.0,194.0,137.0,117.0,2022,Autumn,57.0,0.338436018957346,,342,316234.14393,0,1
CHL,South America,Chile,2022-11-20,4871851.0,39013.0,182.0,248516.456,1990.08,7.039,,4.489,40.094,,36.0,319.09,92.22,90.24,13.89,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,20.15,4,194.0,137.0,123.0,188.0,157.5,8.48528137423857,36.48287269390938,194.0,194.0,182.0,117.0,2022,Autumn,-12.0,0.3336018957345972,,343,316234.14393,0,1
CHL,South America,Chile,2022-11-27,4905535.0,33684.0,192.0,250234.7,1718.244,7.499,,3.418,32.8,,29.0,319.18,92.22,90.25,13.89,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,24.04,4,182.0,194.0,117.0,187.0,176.25,7.0710678118654755,26.68801229016501,192.0,194.0,182.0,137.0,2022,Autumn,10.0,0.3554028436018958,,344,316234.14393,0,1
CHL,South America,Chile,2022-12-04,4933525.0,27990.0,186.0,251662.489,1427.789,7.039,,2.653,31.525,,18.0,319.25,92.23,90.25,13.89,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,12.98,4,192.0,182.0,137.0,189.0,188.5,4.242640687119285,5.507570547285974,192.0,194.0,186.0,182.0,2022,Winter,-6.0,0.3336018957345972,,345,316234.14393,0,1
CHL,South America,Chile,2022-12-11,4955536.0,22011.0,165.0,252785.285,1122.796,6.427,,2.193,26.066,,29.0,319.31,92.23,90.26,13.89,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,23.85,4,186.0,192.0,194.0,175.5,181.25,14.849242404917497,11.586630226256403,186.0,192.0,165.0,165.0,2022,Winter,-21.0,0.30459715639810425,,346,316234.14393,0,1
CHL,South America,Chile,2022-12-18,4979633.0,24097.0,142.0,254014.49,1229.204,6.121,,2.602,29.025,,21.0,319.36,92.24,90.26,13.89,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,23.55,4,165.0,186.0,182.0,153.5,171.25,16.263455967290593,22.6770809408971,165.0,192.0,142.0,142.0,2022,Winter,-23.0,0.2900947867298579,,347,316234.14393,0,1
CHL,South America,Chile,2022-12-25,5006159.0,26526.0,162.0,255367.599,1353.109,5.356,,1.683,29.382,,,,,,13.89,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,14.23,4,142.0,165.0,192.0,152.0,163.75,14.142135623730951,18.006943105369068,162.0,186.0,142.0,142.0,2022,Winter,20.0,0.2538388625592417,,348,316234.14393,1,0
CHL,South America,Chile,2023-01-01,5037527.0,31368.0,160.0,256967.702,1600.103,5.968,,4.03,36.269,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,16.9,4,162.0,142.0,186.0,161.0,157.25,1.4142135623730951,10.37223858833434,162.0,165.0,160.0,142.0,2023,Winter,-2.0,0.2828436018957346,,349,,1,0
CHL,South America,Chile,2023-01-08,5062734.0,25207.0,158.0,258253.529,1285.826,5.764,,,36.218,,25.0,319.49,92.25,90.27,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,12.23,4,160.0,162.0,165.0,159.0,155.5,1.4142135623730951,9.146948489341419,160.0,162.0,158.0,142.0,2023,Winter,-2.0,0.273175355450237,,350,,0,1
CHL,South America,Chile,2023-01-15,5084978.0,22244.0,166.0,259388.21,1134.682,6.529,,,33.412,,21.0,319.56,92.25,90.27,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,9.74,4,158.0,160.0,142.0,162.0,161.5,5.656854249492381,3.415650255319661,166.0,166.0,158.0,158.0,2023,Winter,8.0,0.3094312796208531,,351,,1,0
CHL,South America,Chile,2023-01-22,5101837.0,16859.0,144.0,260248.2,859.989,6.019,,3.214,27.903,,14.0,319.63,92.26,90.28,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,10.73,4,166.0,158.0,162.0,155.0,157.0,15.556349186104045,9.309493362512555,166.0,166.0,144.0,144.0,2023,Winter,-22.0,0.28526066350710905,,352,,0,1
CHL,South America,Chile,2023-01-29,5115130.0,13293.0,124.0,260926.285,678.085,5.56,,2.295,22.19,,18.0,319.7,92.26,90.28,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,5.04,4,144.0,166.0,160.0,134.0,148.0,14.142135623730951,18.402898322456313,144.0,166.0,124.0,124.0,2023,Winter,-20.0,0.26350710900473934,,353,,0,1
CHL,South America,Chile,2023-02-05,5126657.0,11527.0,111.0,261514.285,588.0,5.458,,2.244,21.527,,12.0,319.75,92.27,90.29,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,6.42,4,124.0,144.0,158.0,117.5,136.25,9.192388155425117,24.0329634738068,124.0,166.0,111.0,111.0,2023,Winter,-13.0,0.25867298578199055,,354,,0,1
CHL,South America,Chile,2023-02-12,5137305.0,10648.0,110.0,262057.447,543.162,5.05,,1.377,20.302,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,14.61,4,111.0,124.0,166.0,110.5,122.25,0.7071067811865476,15.840349322747434,111.0,144.0,110.0,110.0,2023,Winter,-1.0,0.2393364928909953,,355,,0,1
CHL,South America,Chile,2023-02-19,5147683.0,10378.0,82.0,262586.835,529.389,4.642,,1.581,17.497,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,5.08,4,110.0,111.0,144.0,96.0,106.75,19.79898987322333,17.689450716929148,110.0,124.0,82.0,82.0,2023,Winter,-28.0,0.22000000000000003,,356,,1,0
CHL,South America,Chile,2023-02-26,5161209.0,13526.0,91.0,263276.806,689.971,4.03,,1.428,21.986,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,2.82,4,82.0,110.0,124.0,86.5,98.5,6.363961030678928,14.341083176199247,91.0,111.0,82.0,82.0,2023,Winter,9.0,0.19099526066350714,,357,,0,1
CHL,South America,Chile,2023-03-05,5177770.0,16561.0,64.0,264121.594,844.788,4.234,,1.326,21.68,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,14.0,4,91.0,82.0,111.0,77.5,86.75,19.091883092036785,19.137659209004592,91.0,110.0,64.0,64.0,2023,Spring,-27.0,0.20066350710900477,,358,,0,1
CHL,South America,Chile,2023-03-12,5199779.0,22009.0,79.0,265244.288,1122.694,4.438,,2.295,25.046,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,10.33,4,64.0,91.0,110.0,71.5,79.0,10.606601717798213,11.22497216032175,79.0,91.0,64.0,64.0,2023,Spring,15.0,0.21033175355450237,,359,,0,1
CHL,South America,Chile,2023-03-19,5227433.0,27654.0,78.0,266654.938,1410.649,4.285,,1.887,25.964,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,11.41,4,79.0,64.0,82.0,78.5,78.0,0.7071067811865476,11.045361017187185,79.0,91.0,78.0,64.0,2023,Spring,-1.0,0.20308056872037916,,360,,0,1
CHL,South America,Chile,2023-03-26,5250077.0,22644.0,103.0,267810.024,1155.086,3.673,,1.938,22.394,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,13.11,4,78.0,79.0,91.0,90.5,81.0,17.67766952966369,16.186414056238593,103.0,103.0,78.0,64.0,2023,Spring,25.0,0.17407582938388627,,361,,0,1
CHL,South America,Chile,2023-04-02,5264330.0,14253.0,,268537.079,727.055,3.724,,1.734,20.608,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,6.37,4,103.0,78.0,64.0,,,,,,,,,2023,Spring,,0.1764928909952607,,362,,0,1
CHL,South America,Chile,2023-04-09,5272767.0,8437.0,92.0,268967.456,430.377,3.571,,1.53,13.314,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,3.39,4,,103.0,79.0,,,,,,,,,2023,Spring,,0.16924170616113746,,363,,0,1
CHL,South America,Chile,2023-04-16,5278252.0,5485.0,105.0,269247.25,279.794,3.52,,1.479,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,1.71,4,92.0,,78.0,98.5,,9.192388155425117,,105.0,,92.0,,2023,Spring,13.0,0.16682464454976306,,364,,0,1
CHL,South America,Chile,2023-04-23,5281681.0,3429.0,76.0,269422.165,174.916,3.061,,0.969,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,8.09,4,105.0,92.0,103.0,90.5,,20.506096654409877,,105.0,,76.0,,2023,Spring,-29.0,0.14507109004739338,,365,,0,1
CHL,South America,Chile,2023-04-30,5283908.0,2227.0,61.0,269535.766,113.601,2.602,,1.02,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,6.68,4,76.0,105.0,,68.5,83.5,10.606601717798213,19.122412679017913,76.0,105.0,61.0,61.0,2023,Spring,-15.0,0.1233175355450237,,366,,0,1
CHL,South America,Chile,2023-05-07,5285146.0,1238.0,50.0,269598.917,63.151,1.938,,0.561,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,5.33,4,61.0,76.0,92.0,55.5,73.0,7.7781745930520225,23.84673283002653,61.0,105.0,50.0,50.0,2023,Spring,-11.0,0.0918483412322275,,367,,0,1
CHL,South America,Chile,2023-05-14,5286098.0,952.0,24.0,269647.479,48.562,1.632,,0.561,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,14.54,4,50.0,61.0,105.0,37.0,52.75,18.384776310850235,21.929812280698282,50.0,76.0,24.0,24.0,2023,Spring,-26.0,0.07734597156398104,,368,,0,1
CHL,South America,Chile,2023-05-21,5286098.0,0.0,0.0,269647.479,0.0,1.683,,0.408,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,11.42,4,24.0,50.0,76.0,12.0,33.75,16.97056274847714,27.329776191302138,24.0,61.0,0.0,0.0,2023,Spring,-24.0,0.07976303317535546,,368,,0,1
CHL,South America,Chile,2023-05-28,5286524.0,426.0,17.0,269669.21,21.731,1.683,,0.459,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,4.24,4,0.0,24.0,61.0,8.5,22.75,12.020815280171307,20.774583830568826,17.0,50.0,0.0,0.0,2023,Spring,17.0,0.07976303317535546,,369,,1,0
CHL,South America,Chile,2023-06-04,5286796.0,272.0,17.0,269683.085,13.875,0.918,,0.357,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,7.58,4,17.0,0.0,50.0,17.0,14.5,0.0,10.21436896402963,17.0,24.0,17.0,0.0,2023,Summer,0.0,0.04350710900473934,,370,,0,1
CHL,South America,Chile,2023-06-11,5286979.0,183.0,15.0,269692.42,9.335,0.714,,0.204,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,-0.5,4,17.0,17.0,24.0,16.0,12.25,1.4142135623730951,8.220908303425585,17.0,17.0,15.0,0.0,2023,Summer,-2.0,0.033838862559241706,,371,,0,1
CHL,South America,Chile,2023-06-18,5287185.0,206.0,12.0,269702.928,10.508,0.663,,0.051,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,0.11,4,15.0,17.0,0.0,13.5,15.25,2.1213203435596424,2.3629078131259664,15.0,17.0,12.0,12.0,2023,Summer,-3.0,0.031421800947867305,,372,,1,0
CHL,South America,Chile,2023-06-25,5287332.0,147.0,10.0,269710.427,7.499,0.51,,0.051,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,-0.55,4,12.0,15.0,17.0,11.0,13.5,1.4142135623730951,3.1091263510293485,12.0,17.0,10.0,10.0,2023,Summer,-2.0,0.02417061611374408,,373,,0,1
CHL,South America,Chile,2023-07-02,5287480.0,148.0,3.0,269717.976,7.55,0.357,,0.0,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,-7.35,4,10.0,12.0,17.0,6.5,10.0,4.949747468305833,5.099019513592629,10.0,15.0,3.0,3.0,2023,Summer,-7.0,0.016919431279620853,,374,,0,1
CHL,South America,Chile,2023-07-09,5287595.0,115.0,5.0,269723.842,5.866,0.408,,0.102,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,-5.1,4,3.0,10.0,15.0,4.0,7.5,1.4142135623730951,4.203173404305975,5.0,12.0,3.0,3.0,2023,Summer,2.0,0.01933649289099526,,375,,0,1
CHL,South America,Chile,2023-07-16,5287738.0,143.0,8.0,269731.137,7.295,0.357,,0.204,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,0.56,4,5.0,3.0,12.0,6.5,6.5,2.1213203435596424,3.1091263510293494,8.0,10.0,5.0,3.0,2023,Summer,3.0,0.016919431279620853,,376,,0,1
CHL,South America,Chile,2023-07-23,5287902.0,164.0,11.0,269739.503,8.366,0.357,,0.153,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,-4.41,4,8.0,5.0,10.0,9.5,6.75,2.1213203435596424,3.499999999999773,11.0,11.0,8.0,3.0,2023,Summer,3.0,0.016919431279620853,,377,,0,1
CHL,South America,Chile,2023-07-30,5288164.0,262.0,2.0,269752.868,13.365,0.663,,0.255,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,-6.85,4,11.0,8.0,3.0,6.5,6.5,6.363961030678928,3.872983346207212,11.0,11.0,2.0,2.0,2023,Summer,-9.0,0.031421800947867305,,378,,0,1
CHL,South America,Chile,2023-08-06,5288490.0,326.0,4.0,269769.497,16.629,0.51,,0.051,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,-8.94,4,2.0,11.0,5.0,3.0,6.25,1.4142135623730951,4.031128874149078,4.0,11.0,2.0,2.0,2023,Summer,2.0,0.02417061611374408,,379,,0,1
CHL,South America,Chile,2023-08-13,5288901.0,411.0,6.0,269790.462,20.965,0.612,,0.153,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,-3.67,4,4.0,2.0,8.0,5.0,5.75,1.4142135623730951,3.862210075418617,6.0,11.0,4.0,2.0,2023,Summer,2.0,0.029004739336492894,,380,,0,1
CHL,South America,Chile,2023-08-20,5289321.0,420.0,6.0,269811.887,21.424,0.51,,0.204,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,-1.76,4,6.0,4.0,11.0,6.0,4.5,0.0,1.9148542155122612,6.0,6.0,6.0,2.0,2023,Summer,0.0,0.02417061611374408,,381,,0,1
CHL,South America,Chile,2023-08-27,5289799.0,478.0,4.0,269836.27,24.383,0.612,,0.153,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,-6.86,4,6.0,6.0,2.0,5.0,5.0,1.4142135623730951,1.1547005383785636,6.0,6.0,4.0,4.0,2023,Summer,-2.0,0.029004739336492894,,382,,0,1
CHL,South America,Chile,2023-09-03,5290413.0,614.0,7.0,269867.591,31.321,,,,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,2.73,4,4.0,6.0,4.0,5.5,5.75,2.1213203435596424,1.2583057392111603,7.0,7.0,4.0,4.0,2023,Autumn,3.0,,,383,,1,0
CHL,South America,Chile,2023-09-10,5291064.0,651.0,10.0,269900.799,33.208,,,,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,-10.6,4,7.0,4.0,6.0,8.5,6.75,2.1213203435596424,2.499999999999682,10.0,10.0,7.0,4.0,2023,Autumn,3.0,,,384,,0,1
CHL,South America,Chile,2023-09-17,5291866.0,802.0,8.0,269941.709,40.911,,,,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,,4,10.0,7.0,6.0,9.0,7.25,1.4142135623730951,2.499999999999682,10.0,10.0,8.0,4.0,2023,Autumn,-2.0,,,385,,0,1
CHL,South America,Chile,2023-09-24,5292722.0,856.0,16.0,269985.374,43.665,,,,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,,4,8.0,10.0,4.0,12.0,10.25,5.656854249492381,4.031128874149077,16.0,16.0,8.0,7.0,2023,Autumn,8.0,,,386,,0,1
CHL,South America,Chile,2023-10-01,5294143.0,1421.0,25.0,270057.86,72.486,,,,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,,4,16.0,8.0,7.0,20.5,14.75,6.363961030678928,7.63216876123677,25.0,25.0,16.0,8.0,2023,Autumn,9.0,,,387,,0,1
CHL,South America,Chile,2023-10-08,5295946.0,1803.0,27.0,270149.833,91.972,,,,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,,4,25.0,16.0,10.0,26.0,19.0,1.4142135623730951,8.75595035770904,27.0,27.0,25.0,8.0,2023,Autumn,2.0,,,388,,1,0
CHL,South America,Chile,2023-10-15,5298029.0,2083.0,34.0,270256.088,106.255,,,,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,,4,27.0,25.0,8.0,30.5,25.5,4.949747468305833,7.416198487095555,34.0,34.0,27.0,16.0,2023,Autumn,7.0,,,389,,0,1
CHL,South America,Chile,2023-10-22,5301083.0,3054.0,52.0,270411.875,155.787,,,,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,,4,34.0,27.0,16.0,43.0,34.5,12.727922061357855,12.288205727444442,52.0,52.0,34.0,25.0,2023,Autumn,18.0,,,390,,0,1
CHL,South America,Chile,2023-10-29,5304516.0,3433.0,37.0,270586.994,175.12,,,,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,,4,52.0,34.0,25.0,44.5,37.5,10.606601717798213,10.535653752852662,52.0,52.0,37.0,27.0,2023,Autumn,-15.0,,,391,,0,1
CHL,South America,Chile,2023-11-05,5308016.0,3500.0,56.0,270765.532,178.537,,,,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,,4,37.0,52.0,27.0,46.5,44.75,13.435028842544403,10.874281585465697,56.0,56.0,37.0,34.0,2023,Autumn,19.0,,,392,,0,1
CHL,South America,Chile,2023-11-12,5312103.0,4087.0,46.0,270974.012,208.481,,,,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,,4,56.0,37.0,34.0,51.0,47.75,7.0710678118654755,8.261355820929055,56.0,56.0,46.0,37.0,2023,Autumn,-10.0,,,393,,0,1
CHL,South America,Chile,2023-11-19,5315963.0,3860.0,57.0,271170.914,196.901,,,,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,,4,46.0,56.0,52.0,51.5,49.0,7.7781745930520225,9.416297927883603,57.0,57.0,46.0,37.0,2023,Autumn,11.0,,,394,,0,1
CHL,South America,Chile,2023-11-26,5319739.0,3776.0,57.0,271363.53,192.616,,,,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,,4,57.0,46.0,37.0,57.0,54.0,0.0,5.354126134736185,57.0,57.0,57.0,46.0,2023,Autumn,0.0,,,395,,0,1
CHL,South America,Chile,2023-12-03,5322901.0,3162.0,48.0,271524.826,161.296,,,,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,,4,57.0,57.0,56.0,52.5,52.0,6.363961030678928,5.830951894845161,57.0,57.0,48.0,46.0,2023,Winter,-9.0,,,396,,0,1
CHL,South America,Chile,2023-12-10,5325080.0,2179.0,48.0,271635.978,111.152,,,,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,,4,48.0,57.0,46.0,48.0,52.5,0.0,5.196152422706476,48.0,57.0,48.0,48.0,2023,Winter,0.0,,,397,,0,1
CHL,South America,Chile,2023-12-17,5327046.0,1966.0,42.0,271736.265,100.287,,,,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,,4,48.0,48.0,57.0,45.0,48.75,4.242640687119285,6.184658438426359,48.0,57.0,42.0,42.0,2023,Winter,-6.0,,,398,,0,1
CHL,South America,Chile,2023-12-24,5329103.0,2057.0,20.0,271841.194,104.929,,,,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,,4,42.0,48.0,57.0,31.0,39.5,15.556349186104045,13.30413469565001,42.0,48.0,20.0,20.0,2023,Winter,-22.0,,,399,,1,0
CHL,South America,Chile,2023-12-31,5329103.0,0.0,0.0,271841.194,0.0,,,,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,,4,20.0,42.0,48.0,10.0,27.5,14.142135623730951,21.93171219946127,20.0,48.0,0.0,0.0,2023,Winter,-20.0,,,399,,1,0
CHL,South America,Chile,2024-01-07,5329103.0,0.0,0.0,271841.194,0.0,,,,,,,,,,,24.282,35.4,11.087,6.938,22767.037,127.993,8.46,34.2,41.5,2.11,80.18,19603736.0,,4,0.0,20.0,48.0,0.0,15.5,0.0,20.024984394500745,0.0,42.0,0.0,0.0,2024,Winter,0.0,,,399,,0,1
CZE,Europe,Czechia,2020-03-01,,0.0,0.0,,0.0,0.0,,,,,,,,,19.44,137.176,43.3,19.027,11.58,32605.906,227.485,6.82,30.5,38.3,6.63,79.38,10493990.0,-5.92,4,0.0,0.0,42.0,0.0,5.0,0.0,9.999999999999915,0.0,20.0,0.0,0.0,2020,Spring,0.0,0.0,,399,633858.81264,0,1
CZE,Europe,Czechia,2020-03-08,27.0,27.0,0.0,2.573,2.573,0.0,,0.0,0.0,,,,,,19.44,137.176,43.3,19.027,11.58,32605.906,227.485,6.82,30.5,38.3,6.63,79.38,10493990.0,-6.51,4,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Spring,0.0,0.0,,400,633858.81264,0,1
CZE,Europe,Czechia,2020-03-15,190.0,163.0,0.0,18.106,15.533,0.0,0.572,0.0,0.858,,,,,,68.52,137.176,43.3,19.027,11.58,32605.906,227.485,6.82,30.5,38.3,6.63,79.38,10493990.0,-3.31,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Spring,0.0,0.0,0.08627450980392157,401,2234156.67912,0,1
CZE,Europe,Czechia,2020-03-22,1059.0,869.0,0.0,100.915,82.809,2.573,9.243,2.573,12.769,,,,,,79.63,137.176,43.3,19.027,11.58,32605.906,227.485,6.82,30.5,38.3,6.63,79.38,10493990.0,0.71,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,Spring,0.0,0.03880844645550528,1.7822021116138764,402,2596408.2947799996,0,1
CZE,Europe,Czechia,2020-03-29,2683.0,1624.0,17.0,255.67,154.755,5.813,26.873,4.574,27.73,,,,,,82.41,137.176,43.3,19.027,11.58,32605.906,227.485,6.82,30.5,38.3,6.63,79.38,10493990.0,2.46,4,0.0,0.0,0.0,8.5,4.25,12.020815280171307,8.4999999999999,17.0,17.0,0.0,0.0,2020,Spring,17.0,0.08767722473604826,4.93001508295626,403,2687052.7134599998,0,1
